County,State,Total Population,Asian Indian,Bangladeshi,Bhutanese,Burmese,Cambodian,Chinese except Taiwanese,Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Mongolian,Nepalese,Okinawan,Other Asian not specified,Other Asian specified,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese
McDowell County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
McDowell County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
McDuffie County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
McHenry County,Illinois,,2887,,,,,,,,,,,,,,,,,,,,,,
McHenry County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
McIntosh County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
McIntosh County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
McIntosh County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
McKean County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
McKenzie County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
McKinley County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
McLean County,Illinois,,6045,,,,,921,,,,,,,,,,,,,,,,,
McLean County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
McLean County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
McLennan County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
McLeod County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
McMinn County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
McMullen County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
McNairy County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
McPherson County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
McPherson County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
McPherson County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Meade County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Meade County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Meade County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Meagher County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Mecklenburg County,North Carolina,,23875,,,,,6120,2072,,,,2936,,,,,,,,,,,,9649
Mecklenburg County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Mecosta County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Medina County,Ohio,,912,,,,,,,,,,,,,,,,,,,,,,
Medina County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Meeker County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Meigs County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Meigs County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Mellette County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Menard County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Menard County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mendocino County,California,,,,,,,,,,,,,,,,,,,,,,,,
Menifee County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Menominee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Menominee County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Merced County,California,,4631,,,,,,2530,6349,,,,,,,,,,,,,,,
Mercer County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Mercer County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Mercer County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Mercer County,New Jersey,,20409,,,,,10266,,,,,3198,,,,,,,,,,,,
Mercer County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Mercer County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Mercer County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Mercer County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Meriwether County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Merrick County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Merrimack County,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,
Mesa County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Metcalfe County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Miami County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Miami County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Miami County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Miami-Dade County,Florida,,10893,,,,,12866,6530,,,,,,,,,,,,,,,,3152
Middlesex County,Connecticut,,1404,,,,,,,,,,,,,,,,,,,,,,
Middlesex County,Massachusetts,,47812,,,,17557,61997,3748,,,4444,11118,,,,,,,,,,2335,,9436
Middlesex County,New Jersey,,127875,,,,,28882,15562,,,,7051,,,,,,,,10005,,,,
Middlesex County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Midland County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Midland County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mifflin County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Milam County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Millard County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Mille Lacs County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Miller County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Miller County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Miller County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Mills County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Mills County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukee County,Wisconsin,,7560,,,,,3950,2219,14192,,,,,,,,,,,,,,,
Miner County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Mineral County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Mineral County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Mineral County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Mineral County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Mingo County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Minidoka County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Minnehaha County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Missaukee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Missoula County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mobile County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,2456
Moca Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Modoc County,California,,,,,,,,,,,,,,,,,,,,,,,,
Moffat County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Mohave County,Arizona,,,,,,,,889,,,,,,,,,,,,,,,,
Moniteau County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Monmouth County,New Jersey,,12226,,,,,10810,4965,,,,2588,,,,,,,,,,,,
Mono County,California,,,,,,,,,,,,,,,,,,,,,,,,
Monona County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Monongalia County,West Virginia,,1292,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Indiana,,,,,,,3668,,,,,,,,,,,,,,,,,
Monroe County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,New York,,6880,,,,,6880,,,,,2007,,,,,,,,,,,,2716
Monroe County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Montague County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Montcalm County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Monterey County,California,,2187,,,,,2359,11887,,,2442,2266,,,,,,,,,,,,1716
Montezuma County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Alabama,,,,,,,,,,,,2446,,,,,,,,,,,,
Montgomery County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Maryland,,38343,,,,,43074,13359,,,3558,17148,,,,,,,,4674,,2482,2037,13594
Montgomery County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Ohio,,2956,,,,,2997,1254,,,,,,,,,,,,,,,,
Montgomery County,Pennsylvania,,21517,,,,,11860,3186,,,,13053,,,,,,,,,,,,4206
Montgomery County,Tennessee,,,,,,,,,,,,1301,,,,,,,,,,,,
Montgomery County,Texas,,4064,,,,,,,,,,,,,,,,,,,,,,
Montgomery County,Virginia,,,,,,,2639,,,,,,,,,,,,,,,,,
Montmorency County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Montour County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Montrose County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Moody County,South Dakota,,,,,,,,111,,,,,,,,,,,,,,,,
Moore County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Moore County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Moore County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Mora County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Morehouse Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Morgan County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Morovis Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Morrill County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Morris County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Morris County,New Jersey,,24829,,,,,11568,4892,,,,3256,,,,,,,,,,,,
Morris County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Morrison County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Morrow County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Morrow County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Morton County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Morton County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Motley County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Moultrie County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Mountrail County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Mower County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Muhlenberg County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Multnomah County,Oregon,,2812,,,,,13322,5012,,,3682,2707,,,,,,,,,,,,16279
Murray County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Murray County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Murray County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Muscatine County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Muscogee County,Georgia,,1437,,,,,,,,,,,,,,,,,,,,,,
Muskegon County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Muskingum County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Muskogee County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Musselshell County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Nacogdoches County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Naguabo Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Nance County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Nantucket County,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,
Napa County,California,,,,,,,951,6775,,,,,,,,,,,,,,,,
Naranjito Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Nash County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Nassau County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Nassau County,New York,,48885,,,,,32050,10509,,,1712,12193,,,,,,,,9459,,,,
Natchitoches Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Natrona County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Navajo County,Arizona,,,,,,,,,,,,,,,,,,,,,,,,
Navarro County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Nelson County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Nelson County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Nelson County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Nemaha County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Nemaha County,Nebraska,,,,,,,,50,,,,,,,,,,,,,,,,
Neosho County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Neshoba County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Ness County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Nevada County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Nevada County,California,,,,,,,,,,,,,,,,,,,,,,,,
New Castle County,Delaware,,14163,,,,,7673,2326,,,,1850,,,,,,,,,,,,
New Hanover County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
New Haven County,Connecticut,,11050,,,,,8674,2945,,,,2466,,,,,,,,,,,,2084
New Kent County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
New London County,Connecticut,,2378,,,,,4623,,,,,,,,,,,,,,,,,
New Madrid County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
New York County,New York,,31177,,,,,106163,10472,,,12060,19750,,,,,,,,2648,,2827,,2454
Newaygo County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Newberry County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Newport County,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,
Newport News city,Virginia,,,,,,,,,,,,1191,,,,,,,,,,,,
Newton County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Newton County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Newton County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Newton County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Newton County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Newton County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Niagara County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Nicollet County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Niobrara County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Noble County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Noble County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Noble County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Nobles County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Nodaway County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Nolan County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Nome Census Area,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk city,Virginia,,906,,,,,,4833,,,,,,,,,,,,,,,,
Norfolk County,Massachusetts,,13069,,,,,36010,2380,,,2250,2808,,,,,,,,,,,,8650
Norman County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
North Slope Borough,Alaska,,,,,,,,394,,,,,,,,,,,,,,,,
Northampton County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Northampton County,Pennsylvania,,2793,,,,,1794,,,,,,,,,,,,,,,,,
Northampton County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Northumberland County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Northumberland County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Arctic Borough,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Norton city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Norton County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Nottoway County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Nowata County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Noxubee County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Nuckolls County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Nueces County,Texas,,,,,,,,2746,,,,,,,,,,,,,,,,
Nye County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
O'Brien County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Oakland County,Michigan,,39802,,,,,15955,6285,,,5351,7702,,,,,,,,2517,,,,1840
Obion County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Ocean County,New Jersey,,3112,,,,,1665,4171,,,,,,,,,,,,,,,,
Oceana County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Ochiltree County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Oconee County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Oconee County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Oconto County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Ogemaw County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Oglala Lakota County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Ogle County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Oglethorpe County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Ohio County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Ohio County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Ohio County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Okaloosa County,Florida,,,,,,,,1761,,,637,1007,,,,,,,,,,,,
Okanogan County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Okfuskee County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma County,Oklahoma,,5285,,,,,2630,1891,,,,1229,,,,,,,,,,,,9137
Okmulgee County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Oktibbeha County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Oldham County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Oldham County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Oliver County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Olmsted County,Minnesota,,,,,,,2096,,,,,,,,,,,,,,,,,
Oneida County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Oneida County,New York,,,,,3006,,,,,,,,,,,,,,,,,,,
Oneida County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Onondaga County,New York,,3625,,,,,5114,,,,,,,,,,,,,,,,,2436
Onslow County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Ontario County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Ontonagon County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Orange County,California,,51920,,,,7956,92899,81259,,3171,34468,95049,,,,,,,,6076,,10768,4118,205666
Orange County,Florida,,18292,,,,,10440,11496,,,,3604,,,,,,,,3760,,,,12845
Orange County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Orange County,New York,,2455,,,,,2475,1527,,,,,,,,,,,,,,,,
Orange County,North Carolina,,2011,,,,,4195,,,,,,,,,,,,,,,,,
Orange County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Orange County,Vermont,,,,,,,,,,,,,,,,,,,,,,,,
Orange County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Orangeburg County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Oregon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Orleans County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Orleans County,Vermont,,,,,,,,,,,,,,,,,,,,,,,,
Orleans Parish,Louisiana,,1421,,,,,1388,,,,,,,,,,,,,,,,,6527
Orocovis Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Osage County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Osage County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Osage County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Osborne County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Osceola County,Florida,,3220,,,,,,,,,,,,,,,,,,,,,,
Osceola County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Osceola County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Oscoda County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Oswego County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Otero County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Otero County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Otoe County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Otsego County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Otsego County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa County,Michigan,,,,,,,,,,,,884,,,,,,,,,,,,
Ottawa County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Ottawa County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Otter Tail County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Ouachita County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Ouachita Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Ouray County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Outagamie County,Wisconsin,,,,,,,,,3824,,,,,,,,,,,,,,,
Overton County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Owen County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Owen County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Owsley County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Owyhee County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Oxford County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Ozark County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Ozaukee County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Pacific County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Page County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Page County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach County,Florida,,11108,,,,,7702,4893,,,,,,,,,,,,,,,,5424
Palo Alto County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Palo Pinto County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Pamlico County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Panola County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Panola County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Park County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Park County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Park County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Parke County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Parker County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Parmer County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Pasco County,Florida,,3121,,,,,2080,2437,,,,,,,,,,,,,,,,
Pasquotank County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Passaic County,New Jersey,,11563,4018,,,,2709,4176,,,,2209,,,,,,,,,,,,
Patillas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Patrick County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Paulding County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Paulding County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Pawnee County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Pawnee County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Pawnee County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Payette County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Payne County,Oklahoma,,,,,,,1607,,,,,,,,,,,,,,,,,
Peach County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Pearl River County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Pecos County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Pembina County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Pemiscot County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Pend Oreille County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Pender County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Pendleton County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Pendleton County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Pennington County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Pennington County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Penobscot County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Peñuelas Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Peoria County,Illinois,,4124,,,,,,,,,,,,,,,,,,,,,,
